extract_date,store_name,store_price_lv,store_type,dish_type,dish_name,dish_price
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,※注意事項,※購買任一主餐，即可加購升級【一份主餐限加購一次，超過主餐份數之加點套餐訂單，店家有權取消訂單】,0.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,歐姆蛋咖哩飯,歐姆蛋奶油綜合菇咖哩飯,200.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,歐姆蛋咖哩飯,歐姆蛋奶油雞肉咖哩飯,225.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,歐姆蛋咖哩飯,炸蝦歐姆蛋咖哩飯,285.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,歐姆蛋咖哩飯,炸豬排歐姆蛋咖哩飯,270.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,歐姆蛋咖哩飯,炸雞塊歐姆蛋咖哩飯,225.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,歐姆蛋咖哩飯,炸雞塊蕃茄蘆筍歐姆蛋咖哩飯,285.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,歐姆蛋咖哩飯,炸雞排歐姆蛋咖哩飯,225.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,歐姆蛋咖哩飯,牛肉歐姆咖哩飯,280.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,歐姆蛋咖哩飯,菠菜炸豬排歐姆蛋咖哩飯,310.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,歐姆蛋咖哩飯,蔬菜炸雞排歐姆蛋咖哩飯,295.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,歐姆蛋咖哩飯,蕃茄蘆筍歐姆蛋咖哩飯,210.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,歐姆蛋咖哩飯,麻婆歐姆蛋咖哩飯,230.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,肉類咖哩飯,德國香腸咖哩飯,190.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,肉類咖哩飯,涮牛肉咖哩飯,195.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,肉類咖哩飯,涮豬肉咖哩飯,190.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,肉類咖哩飯,漢堡咖哩飯,210.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,肉類咖哩飯,炸豬排咖哩飯,240.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,肉類咖哩飯,炸雞塊咖哩飯,195.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,肉類咖哩飯,炸雞排咖哩飯,195.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,肉類咖哩飯,牛肉咖哩飯,250.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,肉類咖哩飯,脆辣雞腿咖哩飯,185.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,肉類咖哩飯,韓式泡菜炒豬肉咖哩飯,200.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,特別咖哩飯,泡菜納豆咖哩飯,220.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,特別咖哩飯,男爵起士可樂餅咖哩飯,220.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,特別咖哩飯,起士咖哩飯,170.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,特別咖哩飯,起士條咖哩飯,180.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,組合餐點,德國香腸蔬菜咖哩飯,260.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,組合餐點,海鮮香茄咖哩飯,310.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,組合餐點,漢堡蕃茄蘆筍咖哩飯,270.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,組合餐點,炸雞塊綜合菇咖哩飯,265.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,組合餐點,脆辣雞腿蕃茄蘆筍咖哩飯,245.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,組合餐點,菠菜涮豬肉咖哩飯,230.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,組合餐點,菠菜炸蝦咖哩飯,295.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,組合餐點,蔬菜炸豬排咖哩飯,310.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,組合餐點,起士炸雞排咖哩飯,245.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,組合餐點,起士炸魚咖哩飯,250.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,海鮮咖哩飯,海鮮咖哩飯,270.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,海鮮咖哩飯,炸蝦咖哩飯,255.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,海鮮咖哩飯,炸蝦排咖哩飯,260.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,海鮮咖哩飯,炸魚咖哩飯,200.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,海鮮咖哩飯,蝦仁咖哩飯,245.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,蔬菜咖哩飯,綜合菇咖哩飯,190.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,蔬菜咖哩飯,菠菜咖哩飯,160.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,蔬菜咖哩飯,蔬菜咖哩飯,190.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,蔬菜咖哩飯,蕃茄蘆筍咖哩飯,180.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,蔬菜咖哩飯,韓式泡菜咖哩飯,160.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,蔬菜咖哩飯,香茄咖哩飯,160.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,升級套餐,升級套餐：沙拉、湯品,60.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,升級套餐,升級套餐：沙拉、飲品,60.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,升級套餐,升級套餐：湯品、飲品,60.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,升級套餐,升級套餐：沙拉、湯品、飲品,85.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,沙拉,德國香腸沙拉,110.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,沙拉,炸雞塊沙拉,110.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,沙拉,生菜沙拉,60.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,沙拉,蛋沙拉,80.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,炸物,炸雞塊薯條,120.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,炸物,綜合酥炸拼盤,190.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,炸物,香濃起士條薯條,140.00
2019/09/07,CoCo壹番屋咖哩 (台北信義誠品店),$$$,日式料理/咖哩/肉類料理/飯類,炸物,香辣炸雞翅薯條,150.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,煲仔菜,金銀蛋莧菜煲,220.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,煲仔菜,麻婆豆腐煲,240.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,煲仔菜,紅燒斑腩魚煲,270.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,煲仔菜,金菇肥牛煲,280.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,煲仔菜,蟹粉豆腐煲,300.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,煲仔菜,港式紅燒肉煲,340.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,麵飯類,興記炒飯,220.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,麵飯類,鹹魚雞粒炒飯,220.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,麵飯類,乾炒牛河,260.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,麵飯類,海龍王炒飯,330.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,麵飯類,菜飯,35.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,麵飯類,白飯,20.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,熱炒,清炒空心菜,180.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,熱炒,清炒高麗菜,180.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,熱炒,蝦醬空心菜,200.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,熱炒,XO醬炒空心菜,220.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,熱炒,XO醬炒高麗菜,220.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,熱炒,XO醬乾煸四季豆,240.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,熱炒,椒鹽豆腐,240.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,熱炒,黃金鮮魷,280.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,熱炒,橙汁排骨,280.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,熱炒,豉汁炒蜆,300.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,熱炒,椒鹽魚片,300.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,熱炒,霸王鳳梨蝦球,380.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,飲料,紅顏洛神汁,78.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,飲料,冰鎮烏梅汁,78.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,飲料,咸檸檬雪碧,78.00
2019/09/07,興記菜館 (微風南山店),$$$,中式料理/熱炒/飯類,飲料,冷泡金萱烏龍茶,78.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,※注意事項,產品依實物為準，各項優惠恕不得併用，必勝客保有調整活動辦法及優惠內容之權利。,0.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,義大利麵與燉飯,蒜香墨魚燉飯飲料餐,129.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,義大利麵與燉飯,義式番茄肉醬麵飲料餐,109.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,義大利麵與燉飯,奶油燻雞培根麵飲料餐,109.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,義大利麵與燉飯,焗烤鮮蝦筆管麵飲料餐,129.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,義大利麵與燉飯,焗烤千層麵飲料餐,169.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,比薩個人餐,夏威夷比薩個人餐,129.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,比薩個人餐,和風章魚燒比薩個人餐,155.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,比薩個人餐,海鮮比薩個人餐,155.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,比薩個人餐,韓式泡菜燒肉比薩個人餐,155.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,比薩個人餐,鐵板牛柳比薩個人餐,155.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,比薩個人餐,燻雞絲蘑菇比薩個人餐,145.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,比薩個人餐,彩蔬鮮菇比薩個人餐,145.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,2-3人套餐,雙人熱NOW配,299.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,2-3人套餐,小比薩任你配套餐,398.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,2-3人套餐,大比薩任你配套餐,558.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,單點大比薩,【單點】和風章魚燒大比薩,396.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,單點大比薩,【單點】海鮮大比薩,396.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,單點大比薩,【單點】鐵板牛柳大比薩,390.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,單點大比薩,【單點】韓式泡菜燒肉大比薩,390.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,單點大比薩,【單點】燻雞絲蘑菇大比薩,357.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,單點大比薩,【單點】夏威夷大比薩,333.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,單點大比薩,【單點】彩蔬鮮菇大比薩,351.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,單點大比薩,【單點】火烤總匯豬大比薩,249.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,單點大比薩,【單點】章魚大阪燒大比薩,249.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,單點大比薩,【單點】紐奧良烤雞大比薩,249.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,拼盤 / 點心,哈燒大拼盤,379.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,拼盤 / 點心,哈燒小四拼,199.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,拼盤 / 點心,義式起司牛肉丸【1份】,180.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,拼盤 / 點心,厚燒醬烤BBQ【2雞腿、2腿排】,180.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,拼盤 / 點心,德國芝心腸【6條】,185.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,拼盤 / 點心,黃金和風鱈魚塊 【10塊】,180.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,拼盤 / 點心,法式草莓半熟起司塔【1顆】,55.00
2019/09/07,Pizza Hut必勝客 (信義外送店),$$$,披薩/輕食/宵夜精選,拼盤 / 點心,半熟起司塔【1顆】,49.00
2019/09/07,肯德基 (台北光復店),$$$,美式料理/速食/炸雞/宵夜精選,※注意事項,※為響應環保，本店不主動提供塑膠袋，如有需求請點選購買。,3.00
2019/09/07,肯德基 (台北光復店),$$$,美式料理/速食/炸雞/宵夜精選,重量級XL套餐,花生熔岩咔啦雞腿堡XL套餐 (中辣),195.00
2019/09/07,肯德基 (台北光復店),$$$,美式料理/速食/炸雞/宵夜精選,重量級XL套餐,咔啦雞腿堡XL套餐 (中辣),185.00
2019/09/07,肯德基 (台北光復店),$$$,美式料理/速食/炸雞/宵夜精選,重量級XL套餐,吮指雙雞XL套餐 (中辣),185.00
2019/09/07,肯德基 (台北光復店),$$$,美式料理/速食/炸雞/宵夜精選,多人歡聚餐,經典A餐【6塊咔啦脆雞】(中辣),305.00
2019/09/07,肯德基 (台北光復店),$$$,美式料理/速食/炸雞/宵夜精選,多人歡聚餐,經典A餐【8塊咔啦脆雞】(中辣),405.00
2019/09/07,肯德基 (台北光復店),$$$,美式料理/速食/炸雞/宵夜精選,多人歡聚餐,經典A餐【10塊咔啦脆雞】(中辣),495.00
2019/09/07,肯德基 (台北光復店),$$$,美式料理/速食/炸雞/宵夜精選,多人歡聚餐,派對B餐【6塊咔啦脆雞】(中辣),419.00
2019/09/07,肯德基 (台北光復店),$$$,美式料理/速食/炸雞/宵夜精選,多人歡聚餐,派對B餐【8塊咔啦脆雞】(中辣),555.00
2019/09/07,肯德基 (台北光復店),$$$,美式料理/速食/炸雞/宵夜精選,多人歡聚餐,派對B餐【10塊咔啦脆雞】(中辣),679.00
2019/09/07,肯德基 (台北光復店),$$$,美式料理/速食/炸雞/宵夜精選,多人歡聚餐,超人氣同樂餐 (中辣),799.00
2019/09/07,肯德基 (台北光復店),$$$,美式料理/速食/炸雞/宵夜精選,蛋撻 / 點心,草莓起司冰淇淋大福沁涼下午茶組,430.00
2019/09/07,肯德基 (台北光復店),$$$,美式料理/速食/炸雞/宵夜精選,蛋撻 / 點心,雙色冰淇淋大福沁涼下午茶組,430.00
2019/09/07,ZAC ZAG 一楽炸雞,$$$,韓式料理/速食/炸雞/宵夜精選/肉類料理,炸雞,一人獨享餐,168.00
2019/09/07,ZAC ZAG 一楽炸雞,$$$,韓式料理/速食/炸雞/宵夜精選/肉類料理,炸雞,半雞1~2人分享餐,245.00
2019/09/07,ZAC ZAG 一楽炸雞,$$$,韓式料理/速食/炸雞/宵夜精選/肉類料理,炸雞,全雞2~3人分享餐,480.00
2019/09/07,ZAC ZAG 一楽炸雞,$$$,韓式料理/速食/炸雞/宵夜精選/肉類料理,炸雞,半半炸雞,480.00
2019/09/07,ZAC ZAG 一楽炸雞,$$$,韓式料理/速食/炸雞/宵夜精選/肉類料理,配餐,美國3/8脆薯,60.00
2019/09/07,ZAC ZAG 一楽炸雞,$$$,韓式料理/速食/炸雞/宵夜精選/肉類料理,配餐,醬蒜韓國年糕,60.00
2019/09/07,ZAC ZAG 一楽炸雞,$$$,韓式料理/速食/炸雞/宵夜精選/肉類料理,配餐,麻辣韓國年糕,60.00
2019/09/07,ZAC ZAG 一楽炸雞,$$$,韓式料理/速食/炸雞/宵夜精選/肉類料理,配餐,醃白蘿蔔一份,30.00
2019/09/07,ZAC ZAG 一楽炸雞,$$$,韓式料理/速食/炸雞/宵夜精選/肉類料理,飲料,可樂【小瓶】,35.00
2019/09/07,ZAC ZAG 一楽炸雞,$$$,韓式料理/速食/炸雞/宵夜精選/肉類料理,飲料,可樂【大瓶】,80.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,日式醬燒腿排餐盒,190.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,義式烤雞溫沙拉餐盒,170.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,義式香料嫩雞餐盒,170.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,薑黃香草嫩雞餐盒,170.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,紅麴山艾嫩雞餐盒,170.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,薑黃香草腿排餐盒,190.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,紅麴山艾腿排餐盒,190.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,低溫熟成牛小排餐盒,300.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,藥燉紹興醉雞餐盒,220.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,和風無油烘炸雞餐盒,160.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,鹽烤松阪豬餐盒,250.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,日式蒲燒鯖魚餐盒,240.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,糖醋雞丁餐盒,170.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,太極椒鹽嫩雞餐盒,190.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,披薩草香料嫩雞餐盒,190.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,大馬沙爹嫩雞餐盒,190.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,低卡健康餐盒,藍色海鹽香草嫩雞餐盒,190.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,單點,義式香料嫩雞,100.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,單點,日式無油烘炸雞,100.00
2019/09/07,Solema低卡健康餐,$$$,亞洲食物/便當/肉類料理/飯類,單點,日式玉子燒,100.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐,【班尼蛋】嫩烤雞腿,350.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐,【班尼蛋】香酥魚排,360.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐,【班尼蛋】煙燻鮭魚,370.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐,【肉蛋】5oz慢火豬里肌,400.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐,【肉蛋】4oz嫩肩牛里肌（7分熟）,430.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐,【肉蛋】7oz肋眼牛排（7分熟）,520.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐,【炒蛋】有機蔬菜炒野菇起司嫩蛋,350.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐,【炒蛋】香烤嫩雞起司嫩蛋,370.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐,【炒蛋】碳火醬燒豬起司嫩蛋,370.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐,【炒蛋】香腸培根起司嫩蛋,370.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐,【樂活】鮮果市集,280.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐,【樂活】活力早餐,300.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐,【大嫩蛋】燻鮭魚,290.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐,【大嫩蛋】義式腸,290.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐,【大嫩蛋】蟹老闆,290.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐單點,太陽蛋,25.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐單點,全熟蛋,25.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐單點,炒嫩蛋,50.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐單點,起司炒嫩蛋,60.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐單點,墨西哥辣椒炒嫩蛋,70.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐單點,培根2條,40.00
2019/09/07,The Chips (台北光復店),$$$,義式料理/美式料理/輕食/義大利麵/沙拉,早午餐單點,義式香腸2條,50.00
